QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|TABLE_NAME|PRUNED_CHUNK_COUNT|PRUNED_COLUMN_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"da7c2c3f84f7e443"|"0x7fb873852730b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|7838|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"da7c2c3f84f7e443"|"0x7fb8738522d072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|4570|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"da7c2c3f84f7e443"|"0x7fb87385281015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|2194|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"da7c2c3f84f7e443"|"0x7fb8738521f0787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|1955|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"da7c2c3f84f7e443"|"0x7fb87831281018a73eadac425cd6"|"NULL"|"NULL"|"orders"|0|6|23|1500000|26615|"GetTable (orders) pruned: 0/23 chunk(s), 6/9 column(s)"
"da7c2c3f84f7e443"|"0x7fb8783128f0f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|109287|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"da7c2c3f84f7e443"|"0x7fb8783129d0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6162|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"d5a3d1ad3afb5682"|"0x7fb87924ce108ccbe08273fca156"|"NULL"|"NULL"|"orders"|0|0|23|1500000|16251|"GetTable (orders) pruned: 0/23 chunk(s), 0/9 column(s)"
"d5a3d1ad3afb5682"|"0x7fb87924cfd03bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|103717|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"eb424afdbe5d0138"|"0x7fb87ade70b0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|112153|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"eb424afdbe5d0138"|"0x7fb87ade7350737333353f08f1e8"|"NULL"|"NULL"|"orders"|0|5|23|1500000|26547|"GetTable (orders) pruned: 0/23 chunk(s), 5/9 column(s)"
"eb424afdbe5d0138"|"0x7fb87ade877072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|5188|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"1a9b3df8a6529f38"|"0x7fb86fec76f01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|28153|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"1a9b3df8a6529f38"|"0x7fb86fec70d044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|163595|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"1a9b3df8a6529f38"|"0x7fb86fec6d50ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6897|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"1a9b3df8a6529f38"|"0x7fb87a561550c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|42554|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"1a9b3df8a6529f38"|"0x7fb86fec7370b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|12693|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"1a9b3df8a6529f38"|"0x7fb86fec7290c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4219|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"9d28d1b1349bb4d3"|"0x7fb870db5d70f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|115170|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"9d28d1b1349bb4d3"|"0x7fb875a79010b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|2754|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"9d28d1b1349bb4d3"|"0x7fb878c969f0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|2436|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"9d28d1b1349bb4d3"|"0x7fb875a791d0c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|27216|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"9d28d1b1349bb4d3"|"0x7fb875a792b072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|5475|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"cb5e795d57229afe"|"0x7fb874fc1710a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|108611|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"cb5e795d57229afe"|"0x7fb874fc19b0737333353f08f1e8"|"NULL"|"NULL"|"orders"|0|5|23|1500000|28292|"GetTable (orders) pruned: 0/23 chunk(s), 5/9 column(s)"
"cb5e795d57229afe"|"0x7fb874fc26d072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|5215|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"bfaaed123c207b43"|"0x7fb86be286f0ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|24723|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"bfaaed123c207b43"|"0x7fb86be287d0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|9998|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"bfaaed123c207b43"|"0x7fb86a95f8d0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|3592|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"3d37df14ea2391de"|"0x7fb85bce6c90ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17230|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"3d37df14ea2391de"|"0x7fb85bce6d70906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7282|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"3d37df14ea2391de"|"0x7fb85bce6210b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4912|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"c942270a1fa54617"|"0x7fb8787f119070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6266|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"c942270a1fa54617"|"0x7fb8787f12701ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|13842|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"c942270a1fa54617"|"0x7fb8738554b0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6320|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"c942270a1fa54617"|"0x7fb8787f0e10a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|115501|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"c942270a1fa54617"|"0x7fb8787f10b0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|7108|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"a7d215ef1e654760"|"0x7fb875a7f6703bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|102538|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"a7d215ef1e654760"|"0x7fb87a3ec2f0f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|7485|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"f7ca014ea6d510a9"|"0x7fb86041e830a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|129453|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"f7ca014ea6d510a9"|"0x7fb86041db1070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6994|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"a8a6612fd6ca46b3"|"0x7fb826219710ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|16067|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"a8a6612fd6ca46b3"|"0x7fb8262197f0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7247|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"a8a6612fd6ca46b3"|"0x7fb8262191d0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4701|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"f2b3eaddde009c96"|"0x7fb868eed4f0f3eb2978da6fb2fd"|"NULL"|"NULL"|"lineitem"|0|9|92|6001215|183287|"GetTable (lineitem) pruned: 0/92 chunk(s), 9/16 column(s)"
"7a8592290a5e79af"|"0x7fb87afac050a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|125009|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"7a8592290a5e79af"|"0x7fb87afabe90ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7364|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"56df336489efce40"|"0x7fb871ed6470a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|110151|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"56df336489efce40"|"0x7fb871ed6550737333353f08f1e8"|"NULL"|"NULL"|"orders"|0|5|23|1500000|25304|"GetTable (orders) pruned: 0/23 chunk(s), 5/9 column(s)"
"56df336489efce40"|"0x7fb86709c67072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|5023|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"86216ef8ebd9ef58"|"0x7fb879c9ad1018a73eadac425cd6"|"NULL"|"NULL"|"orders"|0|6|23|1500000|34486|"GetTable (orders) pruned: 0/23 chunk(s), 6/9 column(s)"
"86216ef8ebd9ef58"|"0x7fb870db14d0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|127936|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"86216ef8ebd9ef58"|"0x7fb879c9ac30b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|12293|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"86216ef8ebd9ef58"|"0x7fb879c9ab5015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|3910|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"86216ef8ebd9ef58"|"0x7fb879c9bb10787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|3895|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"86216ef8ebd9ef58"|"0x7fb870db131072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|15351|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"e66d5786b43fd680"|"0x7fb87afa62b0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|127720|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"e66d5786b43fd680"|"0x7fb87afa6470ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|7196|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"29c7e9e3317c236"|"0x7fb87a2531f01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|30097|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"29c7e9e3317c236"|"0x7fb87a252bd044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|167825|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"29c7e9e3317c236"|"0x7fb87a252850ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6960|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"29c7e9e3317c236"|"0x7fb8712aa310c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|42667|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"29c7e9e3317c236"|"0x7fb87a252e70b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|13425|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"29c7e9e3317c236"|"0x7fb87a252d90c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4006|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"d250fb952820de78"|"0x7fb877cdd9108ccbe08273fca156"|"NULL"|"NULL"|"orders"|0|0|23|1500000|15991|"GetTable (orders) pruned: 0/23 chunk(s), 0/9 column(s)"
"d250fb952820de78"|"0x7fb877cddad03bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|253682|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"cc61322ced9d2581"|"0x7fb8701a2b30a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|112870|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"cc61322ced9d2581"|"0x7fb8701a2510737333353f08f1e8"|"NULL"|"NULL"|"orders"|0|5|23|1500000|26638|"GetTable (orders) pruned: 0/23 chunk(s), 5/9 column(s)"
"cc61322ced9d2581"|"0x7fb8701a369072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|5769|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"e11fc63f6d16e219"|"0x7fb874506e7044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|127595|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"e11fc63f6d16e219"|"0x7fb874506f50906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6888|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"f719f5af134d79ff"|"0x7fb870db3610a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|110132|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"a72ac938c775b118"|"0x7fb8784c5750f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|117217|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"a72ac938c775b118"|"0x7fb8784c5830b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|3028|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"a72ac938c775b118"|"0x7fb8784c2c70c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|2247|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"a72ac938c775b118"|"0x7fb8784c3370c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|31635|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"a72ac938c775b118"|"0x7fb8784c345072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|7677|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"4518f5f311491cca"|"0x7fb8623ae8301ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|16618|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"4518f5f311491cca"|"0x7fb8698fc1b0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|5456|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"4518f5f311491cca"|"0x7fb8623a93502eecfb54cd4aafba"|"NULL"|"NULL"|"supplier"|0|0|1|10000|2700|"GetTable (supplier) pruned: 0/1 chunk(s), 0/7 column(s)"
"4518f5f311491cca"|"0x7fb8623ae75015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|2680|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"4518f5f311491cca"|"0x7fb8623a8b70787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|1742|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"8124ef103bbe3515"|"0x7fb87ba88d30f3eb2978da6fb2fd"|"NULL"|"NULL"|"lineitem"|0|9|92|6001215|180419|"GetTable (lineitem) pruned: 0/92 chunk(s), 9/16 column(s)"
"5db26b059e7d388c"|"0x7fb87969b570f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|119884|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"5db26b059e7d388c"|"0x7fb87969b650b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|2668|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"5db26b059e7d388c"|"0x7fb87a1b6e30c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|2367|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"5db26b059e7d388c"|"0x7fb87a1b7530c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|31809|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"5db26b059e7d388c"|"0x7fb87a1b761072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|6212|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"aeabda416e9bd71"|"0x7fb8642e4170a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|130857|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"aeabda416e9bd71"|"0x7fb8642e409070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|7726|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"9b35c2b6ee531b76"|"0x7fb865c1ef308ccbe08273fca156"|"NULL"|"NULL"|"orders"|0|0|23|1500000|16454|"GetTable (orders) pruned: 0/23 chunk(s), 0/9 column(s)"
"9b35c2b6ee531b76"|"0x7fb8670d16703bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|111739|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"ef357f7442f16af"|"0x7fb85e9f6050e4449741ade7e3b2"|"NULL"|"NULL"|"partsupp"|0|1|13|800000|16995|"GetTable (partsupp) pruned: 0/13 chunk(s), 1/5 column(s)"
"ef357f7442f16af"|"0x7fb85e9f62f0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|2091|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"ef357f7442f16af"|"0x7fb85e9f6ad0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|1536|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"1cdb945403f2c712"|"0x7fb874fc791044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|127946|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"1cdb945403f2c712"|"0x7fb874fc7d70906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7293|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"d8733ee33bf99574"|"0x7fb8784c13f0f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|120676|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"d8733ee33bf99574"|"0x7fb8784c14d0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|3097|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"d8733ee33bf99574"|"0x7fb8784bf010c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|2098|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"d8733ee33bf99574"|"0x7fb8784bf630c5496a26d40a496f"|"NULL"|"NULL"|"orders"|0|7|23|1500000|29242|"GetTable (orders) pruned: 0/23 chunk(s), 7/9 column(s)"
"d8733ee33bf99574"|"0x7fb8784bf71072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|7664|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"7adfcf275db1f7d4"|"0x7fb854cf9210ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|18219|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"7adfcf275db1f7d4"|"0x7fb854cf92f0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7403|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"7adfcf275db1f7d4"|"0x7fb854cf8cd0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4688|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"c025652865734f68"|"0x7fb86c2c8550ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17664|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"c025652865734f68"|"0x7fb86c2c8630906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6995|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"c025652865734f68"|"0x7fb82621e950b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4203|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"50c67180150259bc"|"0x7fb85e9f1cf0e4449741ade7e3b2"|"NULL"|"NULL"|"partsupp"|0|1|13|800000|17679|"GetTable (partsupp) pruned: 0/13 chunk(s), 1/5 column(s)"
"50c67180150259bc"|"0x7fb85e9f2e70b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|1912|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"50c67180150259bc"|"0x7fb85e9f2f50c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|1533|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"d85625dbe61753d2"|"0x7fb87b3f4af0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|130176|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"d85625dbe61753d2"|"0x7fb87b3f44d070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|8176|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"78fdb1fddd6f0ee3"|"0x7fb8623ab8101ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|16497|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"78fdb1fddd6f0ee3"|"0x7fb8623ab730906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|5182|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"78fdb1fddd6f0ee3"|"0x7fb8623a91902eecfb54cd4aafba"|"NULL"|"NULL"|"supplier"|0|0|1|10000|2837|"GetTable (supplier) pruned: 0/1 chunk(s), 0/7 column(s)"
"78fdb1fddd6f0ee3"|"0x7fb8623abab015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|2656|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"78fdb1fddd6f0ee3"|"0x7fb8623ac7d0787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|1462|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"314853c50e8f8219"|"0x7fb865c1dbf08ccbe08273fca156"|"NULL"|"NULL"|"orders"|0|0|23|1500000|16237|"GetTable (orders) pruned: 0/23 chunk(s), 0/9 column(s)"
"314853c50e8f8219"|"0x7fb865c1e4b03bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|107730|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"ac73d6a360e1aa54"|"0x7fb877cd77108ccbe08273fca156"|"NULL"|"NULL"|"orders"|0|0|23|1500000|15865|"GetTable (orders) pruned: 0/23 chunk(s), 0/9 column(s)"
"ac73d6a360e1aa54"|"0x7fb877cd78d03bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|110740|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"5a79988be06d1b15"|"0x7fb87aa72f5018a73eadac425cd6"|"NULL"|"NULL"|"orders"|0|6|23|1500000|33140|"GetTable (orders) pruned: 0/23 chunk(s), 6/9 column(s)"
"5a79988be06d1b15"|"0x7fb87aa72e70a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|126902|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"5a79988be06d1b15"|"0x7fb87aa73110b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|12196|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"5a79988be06d1b15"|"0x7fb87aa731f015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|3992|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"5a79988be06d1b15"|"0x7fb87aa73650787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|5874|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"5a79988be06d1b15"|"0x7fb879c9cd7072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|15696|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"afb5e0d240897677"|"0x7fb8697fb5901ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|16339|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"afb5e0d240897677"|"0x7fb8697fb130906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|5391|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"afb5e0d240897677"|"0x7fb8697f7e702eecfb54cd4aafba"|"NULL"|"NULL"|"supplier"|0|0|1|10000|2609|"GetTable (supplier) pruned: 0/1 chunk(s), 0/7 column(s)"
"afb5e0d240897677"|"0x7fb8697fbbb015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|3032|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"afb5e0d240897677"|"0x7fb8697f9290787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|1407|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"1b5ac97165fbcd10"|"0x7fb7bd20055044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|128896|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"1b5ac97165fbcd10"|"0x7fb7bd200630906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7501|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
