QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS
bd8d69dbe3814e58|0x7fb878c9f8b02776763ab099d13b|0x7fb875ea39509996d9c65a2aeb74|NULL|91|91|91|556|142712
a49d1593cc1ca8bd|0x7fb879c5df101aad1696df68b55f|0x7fb8787f6830c10f245e5307b429|NULL|4|4|4|2180|6995
a49d1593cc1ca8bd|0x7fb879c5e0f018b56fcd2e89a297|0x7fb8734ce2702714522697077713|NULL|13|13|13|8720|18360
a49d1593cc1ca8bd|0x7fb879c5dd30d9e266ad4a1e37cb|0x7fb8787f63d0575bb65165d32536|NULL|92|92|92|9900|117217
a49d1593cc1ca8bd|0x7fb8769164d092e02c429d8e8233|0x7fb8787f6590b12d0b4c695f5007|NULL|1|1|1|4529|4187
a49d1593cc1ca8bd|0x7fb87b1b1f705af875b0d3b9eb03|0x7fb87384fb70d4fc7ed6c0dd94f6|NULL|1|1|1|1|2615
a3609d8dd0b2d020|0x7fb876975f505135e9eb0c8fdaf7|0x7fb860692bf0906b0df4bc884182|NULL|4|4|4|200000|11615
a3609d8dd0b2d020|0x7fb87b0707306b135a1aef155c65|0x7fb86069065044ff54d7c5afd132|NULL|92|92|92|488|136883
ef1a9b3d7fb8505c|0x7fb87af412705135e9eb0c8fdaf7|0x7fb871eaa090906b0df4bc884182|NULL|4|4|4|200000|12293
ef1a9b3d7fb8505c|0x7fb878e72ab0372ae423c7bcb97e|0x7fb871ea97d02da524b7777f7d3|NULL|92|92|92|543|141172
f0a1ba57f943e705|0x7fb87ad669906aad45254c409543|0x7fb85e9f5250ecfea93b3667db64|NULL|1|1|1|1|3090
f0a1ba57f943e705|0x7fb87aeb01b01cafb310aa70772e|0x7fb85e9f5330284d778ef5bb1cd8|NULL|1|1|1|412|2990
f0a1ba57f943e705|0x7fb87aead690ace220b687f2834d|0x7fb85e9f5410be6a83a248d4ec4|NULL|13|13|13|32960|19653
76e1c611b3006c56|0x7fb87af415905fa3000c01202b6e|0x7fb8693314f07f757f086481900|NULL|4|4|4|789|6918
76e1c611b3006c56|0x7fb7b90c71f0e9be083372d89a3f|0x7fb86932fff0af38fff29e39359c|NULL|1|1|1|1|2710
76e1c611b3006c56|0x7fb7b90bb230b929a9100a187454|0x7fb86932fab041ac029c07a8fdd8|NULL|1|1|1|5|2817
76e1c611b3006c56|0x7fb87af436b0e378e69cf9c4e4eb|0x7fb86932f030a3bbf4449b6a1d4c|NULL|1|1|1|1987|3774
76e1c611b3006c56|0x7fb7b90c8f5077f410278981db4c|0x7fb8693308b0dd3e4c72a0ebfffa|NULL|13|13|13|602|16824
76e1c611b3006c56|0x7fb7b90bc630a3f84512e5641e2c|0x7fb869330370af93928970671025|NULL|13|13|13|602|15095
a6c51b409c666c44|0x7fb86b647810f51adbf1896859bb|0x7fb8583f9f308af9e67559aa7ab6|NULL|4|4|4|191994|10655
a6c51b409c666c44|0x7fb86b6499d0f6315b2c83260dae|0x7fb8583f8cd063d0add9f5840547|NULL|13|13|13|117876|19933
a6c51b409c666c44|0x7fb86b647db01c6972c052226069|0x7fb86c439470b8cbf259dc221ec9|NULL|1|1|1|10000|2294
b7d6a7cbd52592d7|0x7fb7b90c94f09ef0384dd3a89e91|0x7fb874fc695027de273c00d7143d|NULL|23|23|23|725359|42903
b7d6a7cbd52592d7|0x7fb7b90ca6707d84fa243b0dc278|0x7fb874fc50d0ff9bd83ce27b571c|NULL|3|3|3|30142|4054
b7d6a7cbd52592d7|0x7fb7b90ca3f0d448276ffd0eebdc|0x7fb874fc6bf0d0815ecae7e4fc3f|NULL|2|2|2|30538|5754290
ca3ec0463cc30f61|0x7fb87b2fcfb05ce3de47f231ed6e|0x7fb87afb78702ad0c69fde8d7343|NULL|92|92|92|77197|127679
ca3ec0463cc30f61|0x7fb87b2fd0507724a5f3931b01be|0x7fb87afb7b10ae16e8eb33360359|NULL|4|4|4|200000|7796
dd01b266dc24565a|0x7fb879704ff0b930cb12c0e46865|0x7fb87a1b4eb0c61445841b99d160|NULL|1|1|1|25|5014
dd01b266dc24565a|0x7fb879705a90d45b1b3576523e9f|0x7fb87a1b53101b98b4dec436b6e9|NULL|1|1|1|823|3351
dd01b266dc24565a|0x7fb87970545080b8d05ab62f904d|0x7fb87a1b585072bce6af7f041ef0|NULL|3|3|3|12075|5163
dd01b266dc24565a|0x7fb87970581084aae85d2b613893|0x7fb87a1b5a10ddc1448b6acebf99|NULL|23|23|23|120618|29122
dd01b266dc24565a|0x7fb8797059f0b9a9cdbcdc412df4|0x7fb87a1b5cb07a356dbdb197d40b|NULL|2|2|2|12215|2521318
a806fdf31402ee26|0x7fb879baaff05135e9eb0c8fdaf7|0x7fb871eabf30906b0df4bc884182|NULL|4|4|4|200000|11939
a806fdf31402ee26|0x7fb879baac308ace4e5e17dda025|0x7fb870db44f093323ddc991f7df|NULL|92|92|92|547|142172
de25df81101e8b5e|0x7fb877950270ba1779f8556f4cf1|0x7fb87a9cd3d04356726699b8d1cb|NULL|23|23|23|56052|55222
de25df81101e8b5e|0x7fb877911d501457aff3bc55f6c2|0x7fb87a9cd210d21994c32d8ae35c|NULL|92|92|92|224421|485386
a3600049728e3460|0x7fb877e7b490b930cb12c0e46865|0x7fb879f51eb0c61445841b99d160|NULL|1|1|1|25|4865
a3600049728e3460|0x7fb8784c6bf0bce269e1765a3edf|0x7fb879f52310992c6298d556a196|NULL|1|1|1|814|3642
a3600049728e3460|0x7fb874ed6730669084168037fe13|0x7fb879f5285086fffa291fdbcda6|NULL|3|3|3|12053|5889
a3600049728e3460|0x7fb8784c60b0f8e8dd4c4b85ef9f|0x7fb879f52a105528df7aedc2656|NULL|23|23|23|121042|31775
a3600049728e3460|0x7fb8784c6b50d457e024ad94d1f2|0x7fb879f52cb049477e79f89bc5b3|NULL|2|2|2|12114|2537281
37377e186f53a02|0x7fb879704a506cfa2225507a083c|0x7fb87a1b3d3085e31fca3143ca72|NULL|4|4|4|215|5747
37377e186f53a02|0x7fb8797045f0e338e6ebe3f9633d|0x7fb87a1b371026ae79331b6dfdbc|NULL|92|92|92|6511|271937
9cabdb465e657063|0x7fb87b1b0df0f274f828756c85e|0x7fb87b1ae6905cc975cf97c029e6|NULL|184|184|184|260437|253001
9cabdb465e657063|0x7fb87b1b0ad0efe41afe5da00aae|0x7fb876f5fad03bdb968781889992|NULL|23|23|23|29035|31790
e1856b8ec8b05d9f|0x7fb87b2ab2b0ff8897bbb885531b|0x7fb87afacad0bf6eefcc51972985|NULL|92|92|92|77336|134060
e1856b8ec8b05d9f|0x7fb87b2ac4d07724a5f3931b01be|0x7fb87afacd70ae16e8eb33360359|NULL|4|4|4|200000|6964
7f77135800fa5982|0x7fb876cd77b03ce8c63a762c0e37|0x7fb8592bfd70713128feb68b53a2|NULL|1|1|1|1|3111
7f77135800fa5982|0x7fb876cd4a1028f37d256e52aebe|0x7fb8592bfe50787e297aa0302916|NULL|1|1|1|413|2908
7f77135800fa5982|0x7fb876cd8250f1f6c68bad514cf0|0x7fb850c24470341c1a21e8a5cf54|NULL|13|13|13|33040|20219
13c5136b0f50754|0x7fb879c619d0cfc39be963128558|0x7fb870db409075cd72ca7c614dff|NULL|92|92|92|79628|116995
4da79fcfd90ffa7d|0x7fb87994a0106a5cb2c9e1530dd5|0x7fb871edad1057a95b68551d9fd1|NULL|23|23|23|729825|42054
4da79fcfd90ffa7d|0x7fb87994ad30e0ff18961635d3ad|0x7fb871ed8e702540ef235b6868bd|NULL|3|3|3|30189|4431
4da79fcfd90ffa7d|0x7fb87994aab0c92572028bca0e5e|0x7fb871ed98f01a335a4a1f44dfec|NULL|2|2|2|30301|5707017
5f240cc676016d3d|0x7fb879c5e5508be2f7390f0f37b2|0x7fb873aed170f485ea7af38b0d0e|NULL|92|92|92|76103|113741
e6dcb92b64dcc16e|0x7fb86b647e50df2461cb3740dbb|0x7fb85bce02b0ca9d582e65d9b71d|NULL|4|4|4|191842|11119
e6dcb92b64dcc16e|0x7fb86bbdc3d0b9ae9b6ae58a12eb|0x7fb86c439390101c18dbab6b8870|NULL|13|13|13|119372|20005
e6dcb92b64dcc16e|0x7fb86b6485301c6972c052226069|0x7fb8592bb310b8cbf259dc221ec9|NULL|1|1|1|10000|2408
5edf60d65a86f9bc|0x7fb8784c9850b930cb12c0e46865|0x7fb8784c4f70c61445841b99d160|NULL|1|1|1|25|5096
5edf60d65a86f9bc|0x7fb8745db970855fdd121316dc8|0x7fb8784c53d061cba703c9f323f3|NULL|1|1|1|837|3214
5edf60d65a86f9bc|0x7fb8784c9ad0903b9d1166e15de9|0x7fb8784c5ad0c6f4cde27f837776|NULL|3|3|3|11971|5620
5edf60d65a86f9bc|0x7fb8745db790f0a9abd44f2c4502|0x7fb8784c5c90e26c28e0908a0a3a|NULL|23|23|23|119249|46453
5edf60d65a86f9bc|0x7fb8784c9f3058d49eb7d7842abb|0x7fb8784c5f30e6563f45fb91e79f|NULL|2|2|2|12214|2579596
9adf4f65fb533464|0x7fb87467275024cb4c9bbf05648a|0x7fb8678ae210daa22af2addccf9d|NULL|1|1|1|1|3110
9adf4f65fb533464|0x7fb87ad65db04d0b099f164d923a|0x7fb8678ae2f0102f46408f826bd3|NULL|1|1|1|399|2865
9adf4f65fb533464|0x7fb87ad666707797df492bde43c9|0x7fb8678ae3d0f3afa7753e732104|NULL|13|13|13|31920|19245
1b06e02b5a99b844|0x7fb87417be70c8810431048737a4|0x7fb8741de930ef48efcea390ee46|NULL|4|4|4|11075|10985
1b06e02b5a99b844|0x7fb87a51a8302d9f35c0180d75e3|0x7fb874628f5080aba689c09a0ef6|NULL|92|92|92|332152|220839
1b06e02b5a99b844|0x7fb87a51de902ace1c40d800b43d|0x7fb8741de0703c930f10ab386675|NULL|4|4|4|44300|5327628
1b06e02b5a99b844|0x7fb87a51ddf072349c70defd540c|0x7fb874629030c5496a26d40a496f|NULL|23|23|23|1500000|35432
1b06e02b5a99b844|0x7fb87a51dd501c6972c052226069|0x7fb8741ddf90b8cbf259dc221ec9|NULL|1|1|1|10000|7656
1b06e02b5a99b844|0x7fb87a51dfd0b930cb12c0e46865|0x7fb8741de850c61445841b99d160|NULL|1|1|1|25|2389
1564ed11ac0e12a|0x7fb8769cf31088d519057563d9a9|0x7fb874973db02de2d67bbaa48b2d|NULL|23|23|23|734771|42451
1564ed11ac0e12a|0x7fb8769cf6d0dcf49169c88428b7|0x7fb874971f1091e183003f605683|NULL|3|3|3|29968|4543
1564ed11ac0e12a|0x7fb8769d05302e80181da4b55187|0x7fb874973cd0d142e88008ca4b27|NULL|2|2|2|30517|5748278
da7c2c3f84f7e443|0x7fb87830bcd01c6972c052226069|0x7fb873852730b8cbf259dc221ec9|NULL|1|1|1|10000|3981
da7c2c3f84f7e443|0x7fb87830c9f0e9be083372d89a3f|0x7fb873851cb0af38fff29e39359c|NULL|1|1|1|1|2614
da7c2c3f84f7e443|0x7fb87830c1d0b929a9100a187454|0x7fb87831265041ac029c07a8fdd8|NULL|1|1|1|5|2881
da7c2c3f84f7e443|0x7fb87830c310a122eb4c6c6380e1|0x7fb878312730bc25efac75fbb3e6|NULL|3|3|3|30197|5026
da7c2c3f84f7e443|0x7fb870420570553b750d8c8d535f|0x7fb878312ab05023790300fb0bf7|NULL|4|4|4|1332|5708
da7c2c3f84f7e443|0x7fb87830c0909c63c4aeae2ebc19|0x7fb878312b90873d829d1d768783|NULL|92|92|92|40463|165619
da7c2c3f84f7e443|0x7fb87830c950d9deb87bc4e63f23|0x7fb878312e30fa03af3de9ea0be5|NULL|23|23|23|12259|31387
da7c2c3f84f7e443|0x7fb87830c6d075ef260683609e83|0x7fb87385281015f336fbe2aacac2|NULL|1|1|1|25|5519
d5a3d1ad3afb5682|0x7fb877950f90fa0748e9bdc4c31a|0x7fb87924cef09ed4eef25ca93893|NULL|23|23|23|57515|61110
d5a3d1ad3afb5682|0x7fb8779513f0fa99a884a0292d26|0x7fb87924d0b08a93e8c36a07c9c2|NULL|92|92|92|230667|156088
eb424afdbe5d0138|0x7fb87ad1955014615b71c0498d8f|0x7fb87ade88505aed35738e60860d|NULL|23|23|23|721658|37662
eb424afdbe5d0138|0x7fb87ad1a090f8f2ee3df2f27719|0x7fb87ade75103751c27567ca6cfe|NULL|3|3|3|29752|4928
eb424afdbe5d0138|0x7fb87ad19e10ea09a08b256ee112|0x7fb87ade89309fe81a9a96da6773|NULL|2|2|2|30263|5701242
1a9b3df8a6529f38|0x7fb87a1c99705356450087016158|0x7fb86fec7610dfb55b5001bbcff1|NULL|4|4|4|10818|10763
1a9b3df8a6529f38|0x7fb87a1cc5305a695908cce29cc8|0x7fb86fec5e70dacd7b3f7a9adea2|NULL|92|92|92|324656|213497
1a9b3df8a6529f38|0x7fb87a1cd610b8e3e0f7d972dc09|0x7fb86fec6810fda8405fc2d530f3|NULL|4|4|4|43272|5379335
1a9b3df8a6529f38|0x7fb87a1cd4d072349c70defd540c|0x7fb87a561550c5496a26d40a496f|NULL|23|23|23|1500000|35393
1a9b3df8a6529f38|0x7fb87a1cd3901c6972c052226069|0x7fb86fec7370b8cbf259dc221ec9|NULL|1|1|1|10000|7869
1a9b3df8a6529f38|0x7fb87a1cd7f0b930cb12c0e46865|0x7fb86fec7290c61445841b99d160|NULL|1|1|1|25|1989
9d28d1b1349bb4d3|0x7fb879bade30b930cb12c0e46865|0x7fb878c969f0c61445841b99d160|NULL|1|1|1|25|5066
9d28d1b1349bb4d3|0x7fb8748d2a5060d28754fc46be3b|0x7fb878c96e503bfc351f4c8cf4e3|NULL|1|1|1|775|3507
9d28d1b1349bb4d3|0x7fb8748d575027e1d734e1a2812a|0x7fb875a7947011056129420bd172|NULL|3|3|3|12048|5302
9d28d1b1349bb4d3|0x7fb879badd9078a6d0c9a4aabc93|0x7fb875a7963058741ed9f8482b9a|NULL|23|23|23|120417|29264
9d28d1b1349bb4d3|0x7fb8748d2870e16f58ea331a649e|0x7fb875a798d05796d969eedbcee8|NULL|2|2|2|11306|2356259
cb5e795d57229afe|0x7fb8769e3a3075a6f8b3887a4d13|0x7fb874fc27b05d25400a6acac01a|NULL|23|23|23|718524|39132
cb5e795d57229afe|0x7fb8769e4570e0ff18961635d3ad|0x7fb874fc1b702540ef235b6868bd|NULL|3|3|3|30189|4751
cb5e795d57229afe|0x7fb8769e42f04b8a9c75a0535da|0x7fb874fc1c50f09d54490704e159|NULL|2|2|2|30458|5740093
bfaaed123c207b43|0x7fb86ad4b25048aceea511e5a80c|0x7fb86c303410662254590d4d7e91|NULL|4|4|4|192022|10630
bfaaed123c207b43|0x7fb86ad4be306d17b07c284e50ec|0x7fb86d584a50b15f64455c0842f5|NULL|13|13|13|117340|19617
bfaaed123c207b43|0x7fb86ad4b9d01c6972c052226069|0x7fb86a95f8d0b8cbf259dc221ec9|NULL|1|1|1|10000|2366
3d37df14ea2391de|0x7fb86bbdd5f07ff5464981ee07ef|0x7fb85bce57904de7c05113276578|NULL|4|4|4|192011|9709
3d37df14ea2391de|0x7fb86bbdfcb0496d365d4e7eb14f|0x7fb85bce6bb0841870608ece69bf|NULL|13|13|13|117636|20240
3d37df14ea2391de|0x7fb86bbdde101c6972c052226069|0x7fb85bce6210b8cbf259dc221ec9|NULL|1|1|1|10000|2179
c942270a1fa54617|0x7fb87b09d410cfdd59b4caa1e8c1|0x7fb873855910d8ac5d6cb1d1b3f3|NULL|4|4|4|2150|6667
c942270a1fa54617|0x7fb874d3e3f0931bf4cfda635c4|0x7fb8787f0d3033c1158db0f7dbfb|NULL|13|13|13|8600|20539
c942270a1fa54617|0x7fb874d3e7109a6dd0a362ee12b9|0x7fb8787f09b04442398a894c8400|NULL|92|92|92|9737|121775
c942270a1fa54617|0x7fb874d3de50d6990b5314385ccc|0x7fb8787f0fd0b60e51613a866045|NULL|1|1|1|4432|4268
c942270a1fa54617|0x7fb874d3ca50f19c50501cdd060c|0x7fb873855ad034985cac8fac2420|NULL|1|1|1|1|2268
a7d215ef1e654760|0x7fb8784967702d5662454cb9dcf2|0x7fb8795dbc502bab7bf99bd61c7|NULL|4|4|4|207|5873
a7d215ef1e654760|0x7fb878c72c501a33f049931494d7|0x7fb87a3ec5902b3c351c2250aac3|NULL|92|92|92|6363|116622
f7ca014ea6d510a9|0x7fb875994e1093a2ba04e2e932c6|0x7fb86041ead0383eca4ed88b2225|NULL|92|92|92|229512|128835
f7ca014ea6d510a9|0x7fb878a47e90e99504188b0ea20f|0x7fb86041db1070d2f3fa6ab46cdc|NULL|1|1|1|10000|5703
a8a6612fd6ca46b3|0x7fb8601f6cb0b76c9d1491e6b60|0x7fb82621a1905d41aa0850fe0e9a|NULL|4|4|4|192178|10578
a8a6612fd6ca46b3|0x7fb8601f79304bfec73a2f0afee8|0x7fb8262196306d3ad018cf4e9e05|NULL|13|13|13|117940|19043
a8a6612fd6ca46b3|0x7fb8601f6fd01c6972c052226069|0x7fb8262191d0b8cbf259dc221ec9|NULL|1|1|1|10000|3966
f2b3eaddde009c96|0x7fb868e51f501792742fc6f76b80|0x7fb87a7dd350e5ae7f27a6d41da2|NULL|92|92|92|5949912|212007
7a8592290a5e79af|0x7fb87b2aac706979cfd3c82b60d|0x7fb87afac1304946d4b586da4736|NULL|92|92|92|77062|137650
7a8592290a5e79af|0x7fb87b2abc107724a5f3931b01be|0x7fb87afabe90ae16e8eb33360359|NULL|4|4|4|200000|6961
56df336489efce40|0x7fb87a950f90472f23504ae707aa|0x7fb86709c050732994b4961d20ec|NULL|23|23|23|732879|43071
56df336489efce40|0x7fb87a9513501f4c7f80bd895639|0x7fb871ed62b0ad578645620c8c76|NULL|3|3|3|29949|4057
56df336489efce40|0x7fb87a95153087ddeb0ab46f8407|0x7fb86709c750ed7a09e20069cf3d|NULL|2|2|2|29670|5609164
86216ef8ebd9ef58|0x7fb8798a6350298e59a9b13b0fdf|0x7fb879c9adf07a696ffb94fb285f|NULL|23|23|23|227783|37752
86216ef8ebd9ef58|0x7fb874ac0bf0794e46ce656d2c22|0x7fb879c9bbf040d6ed54fbf43f57|NULL|1|1|1|1|7794
86216ef8ebd9ef58|0x7fb874ac1230c9cb07d30c26205a|0x7fb879c9be90d43836df528efd4|NULL|1|1|1|5|2989
86216ef8ebd9ef58|0x7fb874ac12d057c3e979263ae1a3|0x7fb879c9bf7037cf063895fdc47f|NULL|1|1|1|2036|2996
86216ef8ebd9ef58|0x7fb874ac15f06e7dcbf8f60171e5|0x7fb879c9afb0bf5ed0c098ef00b5|NULL|4|4|4|185195|30611388
86216ef8ebd9ef58|0x7fb874ac1370e840131729c654d3|0x7fb870db131072c2c8899ee07381|NULL|3|3|3|150000|13564
e66d5786b43fd680|0x7fb87b2a82904c7e1a48219bca41|0x7fb87afa61d01bd7b2bdd42f3adf|NULL|92|92|92|75186|139448
e66d5786b43fd680|0x7fb87b2a83307724a5f3931b01be|0x7fb87afa6470ae16e8eb33360359|NULL|4|4|4|200000|6819
29c7e9e3317c236|0x7fb87a06cf1037c3021b8870c907|0x7fb87a25311085aa94f05a62f6a3|NULL|4|4|4|10965|10300
29c7e9e3317c236|0x7fb87a06d55036ab014c2572a0b8|0x7fb8712aa690bd43f3caefea35ab|NULL|92|92|92|329134|230596
29c7e9e3317c236|0x7fb87a4a15d073754b5fc1007397|0x7fb8712aa3f0495b8e4e5a31025e|NULL|4|4|4|43860|5319853
29c7e9e3317c236|0x7fb87a070e3072349c70defd540c|0x7fb8712aa310c5496a26d40a496f|NULL|23|23|23|1500000|36351
29c7e9e3317c236|0x7fb87a070c501c6972c052226069|0x7fb87a252e70b8cbf259dc221ec9|NULL|1|1|1|10000|8537
29c7e9e3317c236|0x7fb87a4a1e90b930cb12c0e46865|0x7fb87a252d90c61445841b99d160|NULL|1|1|1|25|1910
d250fb952820de78|0x7fb877910310b3fa686b2bf6b340|0x7fb877cdd9f0243350a56fa8e2ee|NULL|23|23|23|57270|55724
d250fb952820de78|0x7fb877911fd04c21e985d3b1900a|0x7fb877cddbb0b161a77048348641|NULL|92|92|92|229041|173141
cc61322ced9d2581|0x7fb87994cb30498617ccab5ca762|0x7fb8701a34d017809494ce9294f6|NULL|23|23|23|734086|39458
cc61322ced9d2581|0x7fb87994d5d0e0ff18961635d3ad|0x7fb8701a33f02540ef235b6868bd|NULL|3|3|3|30189|3957
cc61322ced9d2581|0x7fb87994d35064c848a8f8dd42d|0x7fb8701a2f9027437061b063a7e4|NULL|2|2|2|30040|5638958
e11fc63f6d16e219|0x7fb87a5cf8105135e9eb0c8fdaf7|0x7fb874506f50906b0df4bc884182|NULL|4|4|4|200000|11712
e11fc63f6d16e219|0x7fb87af42850a714781303494ce4|0x7fb874505430ec9f275298a19c1f|NULL|90|90|90|548|135297
f719f5af134d79ff|0x7fb879c6125069f48c0902825a66|0x7fb870c8857051c0d88c372dd490|NULL|92|92|92|114428|113784
a72ac938c775b118|0x7fb877e799b0b930cb12c0e46865|0x7fb8784c2c70c61445841b99d160|NULL|1|1|1|25|5094
a72ac938c775b118|0x7fb877e7a450560f477aafcb8ebb|0x7fb8784c30d01ab22250194c04bd|NULL|1|1|1|769|3572
a72ac938c775b118|0x7fb877e79e10865f9c9b64d152da|0x7fb8784c36109084958a4c68f20e|NULL|3|3|3|12001|6297
a72ac938c775b118|0x7fb877e7a1d04040e22a5d494c5|0x7fb8784c37d0a9f34c230f0ac81b|NULL|23|23|23|118615|28517
a72ac938c775b118|0x7fb877e7a3b0886b0d48716fee4d|0x7fb8784c3a708b50a961248ea740|NULL|2|2|2|10833|2268949
4518f5f311491cca|0x7fb87a70e9704fed18f424944641|0x7fb8623adb10e321ba8ffd3d8cc3|NULL|4|4|4|813|7645
4518f5f311491cca|0x7fb87a712110794e46ce656d2c22|0x7fb8623a8ef040d6ed54fbf43f57|NULL|1|1|1|1|2746
4518f5f311491cca|0x7fb87a70ed30c9cb07d30c26205a|0x7fb8698fe050d43836df528efd4|NULL|1|1|1|5|2814
4518f5f311491cca|0x7fb87a79b1d08f5bc117d8a8c4c6|0x7fb8623a82b0e9d2c49996903849|NULL|1|1|1|2036|4030
4518f5f311491cca|0x7fb87a79c350eb0ae86e84adf528|0x7fb8698fd6b0d414436ba5610883|NULL|13|13|13|666|18491
4518f5f311491cca|0x7fb7bd21f7b0612d76803843e8aa|0x7fb8698fb5701150c8b81217be22|NULL|13|13|13|666|15221
8124ef103bbe3515|0x7fb87ba75e10536aa2eac8643bd6|0x7fb87ba88fd0ec474319b734db45|NULL|92|92|92|5905015|229544
5db26b059e7d388c|0x7fb879705ef0b930cb12c0e46865|0x7fb87a1b6e30c61445841b99d160|NULL|1|1|1|25|5378
5db26b059e7d388c|0x7fb8797062b0e441399188a856eb|0x7fb87a1b729064ce13d68384d0f6|NULL|1|1|1|789|3219
5db26b059e7d388c|0x7fb879c61b105c3da84793080466|0x7fb87a1b77d07ddab80d2a51a6c2|NULL|3|3|3|12019|5961
5db26b059e7d388c|0x7fb879705f90c18ed89b84e7b9cd|0x7fb87a1b79902d797ebf015ed43|NULL|23|23|23|119802|62743
5db26b059e7d388c|0x7fb879706210a9d63024c3d658c5|0x7fb87a1b7c305d1a4a17b5f48faa|NULL|2|2|2|11798|2471186
aeabda416e9bd71|0x7fb8715819305d31891944abab61|0x7fb8642e3b50d03f45ed6b7c06d8|NULL|92|92|92|231305|129361
aeabda416e9bd71|0x7fb86ad47150e99504188b0ea20f|0x7fb8642e409070d2f3fa6ab46cdc|NULL|1|1|1|10000|8521
9b35c2b6ee531b76|0x7fb87790eb5025ac9601e381da82|0x7fb8670d1210f18445f8590d5a80|NULL|23|23|23|55973|59092
9b35c2b6ee531b76|0x7fb87790f9b09483c80aab03bfbb|0x7fb8670d1e5026467782d2a72a10|NULL|92|92|92|224364|166354
ef357f7442f16af|0x7fb87ad66170ddd4684b437308b7|0x7fb85e9f6bb060a520578fc64b46|NULL|1|1|1|1|3122
ef357f7442f16af|0x7fb87ad65770705b6f13d1e68119|0x7fb85e9f6d702437287983a0801c|NULL|1|1|1|373|2950
ef357f7442f16af|0x7fb876cd4290376b8fbd1ee6a198|0x7fb8592b90f0586fe68a05a2919e|NULL|13|13|13|29840|21362
1cdb945403f2c712|0x7fb87833ae705135e9eb0c8fdaf7|0x7fb874fc7d70906b0df4bc884182|NULL|4|4|4|200000|10876
1cdb945403f2c712|0x7fb87833b0f055ad863eb80b3055|0x7fb8775338103ca0b04f3a08f19d|NULL|92|92|92|516|138834
d8733ee33bf99574|0x7fb878ca1f70b930cb12c0e46865|0x7fb8784bf010c61445841b99d160|NULL|1|1|1|25|4719
d8733ee33bf99574|0x7fb87041d7d0698411f7c5067851|0x7fb8784bf390cf96be0e5fa72919|NULL|1|1|1|805|3594
d8733ee33bf99574|0x7fb87041d4b08ed8353b51302e74|0x7fb8784bf8d09e28138519ef3023|NULL|3|3|3|12124|5933
d8733ee33bf99574|0x7fb87041d9b01c633359eefe3c5b|0x7fb8784bfa90e96c9e335a3ba968|NULL|23|23|23|121796|31505
d8733ee33bf99574|0x7fb87041d41054ee8c349b7d64aa|0x7fb8784bfd304447ec5d548d0c12|NULL|2|2|2|11819|2461412
7adfcf275db1f7d4|0x7fb86c2898d06846380d6934d278|0x7fb854cf93d0507bc50688cb10bc|NULL|4|4|4|191859|9702
7adfcf275db1f7d4|0x7fb86c28a0f09b7b67ec116073a6|0x7fb854cf9750feaec3970593a694|NULL|13|13|13|118696|19725
7adfcf275db1f7d4|0x7fb86bbe09d01c6972c052226069|0x7fb854cf8cd0b8cbf259dc221ec9|NULL|1|1|1|10000|2294
c025652865734f68|0x7fb8606205502e205d0a18cfb406|0x7fb8642c8e701050239252954a1f|NULL|4|4|4|191767|12509
c025652865734f68|0x7fb860620e101b3e3b5bcebc79dd|0x7fb86c2c8fd05706f9a62f519daf|NULL|13|13|13|117740|19910
c025652865734f68|0x7fb8606202301c6972c052226069|0x7fb82621e950b8cbf259dc221ec9|NULL|1|1|1|10000|2831
50c67180150259bc|0x7fb87aeb0930b63a7d409bd3df03|0x7fb85e9f38f05c5746d0c709f0a|NULL|1|1|1|1|3068
50c67180150259bc|0x7fb87aeadc30c851c89183461094|0x7fb85e9f39d07cad2814197d6208|NULL|1|1|1|393|2901
50c67180150259bc|0x7fb874187a90343b184ac05ea3e0|0x7fb85e9f3ab07b8c4fc4a18e06d|NULL|13|13|13|31440|18720
d85625dbe61753d2|0x7fb879bac3502553570be9187d0c|0x7fb878c93f102cb99b501e25f955|NULL|92|92|92|229391|128305
d85625dbe61753d2|0x7fb86ad48e10e99504188b0ea20f|0x7fb87b3f44d070d2f3fa6ab46cdc|NULL|1|1|1|10000|5260
78fdb1fddd6f0ee3|0x7fb87a7104509355f5ccf8f4159a|0x7fb8623ac290e07f9bacf00f681f|NULL|4|4|4|796|6534
78fdb1fddd6f0ee3|0x7fb7b90bc3b07cbe953eee29d34e|0x7fb8623a90b085fab8dede0c9a79|NULL|1|1|1|1|2505
78fdb1fddd6f0ee3|0x7fb87a79cfd0788f2215c6bf81b1|0x7fb8623a8d308d87ee008b6cc1ed|NULL|1|1|1|5|2844
78fdb1fddd6f0ee3|0x7fb87a710090aa8c158e73ec2548|0x7fb8623a95108cf0345213e91b02|NULL|1|1|1|1955|3593
78fdb1fddd6f0ee3|0x7fb87a79ccb0d309d06c4a06098f|0x7fb8623ac37099da9c2fe52ab091|NULL|13|13|13|595|16220
78fdb1fddd6f0ee3|0x7fb87a79d570d6b30cb5e15f1537|0x7fb8625a6850de5331f4a6cc55d|NULL|13|13|13|595|15082
