QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|SCANS_SKIPPED|SCANS_SORTED|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"53cf4d0f456e55d9"|"0x7fb8670cde707d45c79902eca76e"|"0x7fb8670cc7b0a2ae9fc271e3111c"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|755|4|159|26844|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"53cf4d0f456e55d9"|"0x7fb8670cc7b0a2ae9fc271e3111c"|"0x7fb8670cc5f0679e6322e063d6bb"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7870|4|755|727192|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"53cf4d0f456e55d9"|"0x7fb8670cc5f0679e6322e063d6bb"|"0x7fb87af40af05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7870|272552|"TableScan Impl: ColumnVsValue p_brand = 'Brand#23'"
"53cf4d0f456e55d9"|"0x7fb8670ce3b0e40c354360ecd448"|"0x7fb8670ce2d0e10fda2581cb5178"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|786|4|232|26130|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"53cf4d0f456e55d9"|"0x7fb8670ce2d0e10fda2581cb5178"|"0x7fb8670ce1f0176b0f181e05523f"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7920|4|786|717611|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"53cf4d0f456e55d9"|"0x7fb8670ce1f0176b0f181e05523f"|"0x7fb87af40af05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7920|269946|"TableScan Impl: ColumnVsValue p_brand = 'Brand#51'"
"53cf4d0f456e55d9"|"0x7fb870c85c50da845715f1c4954e"|"0x7fb870c85a90968834fc847fcb98"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|0|0|92|13705|92|1967|586173|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"53cf4d0f456e55d9"|"0x7fb8670cf0d091aed1604533603f"|"0x7fb8670ceff0a827c9b0696f8196"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|1|48|1|48|13970|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"53cf4d0f456e55d9"|"0x7fb8670ceff0a827c9b0696f8196"|"0x7fb8670cee30327a8808ec2bd3d6"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|1|111|1|48|48802|"TableScan Impl: ColumnVsValue l_quantity <= 37"
"53cf4d0f456e55d9"|"0x7fb8670cee30327a8808ec2bd3d6"|"0x7fb8670ced50ab6a1821ad895ce5"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|1|229|1|111|79853|"TableScan Impl: ColumnVsValue l_quantity >= 27"
"53cf4d0f456e55d9"|"0x7fb8670ced50ab6a1821ad895ce5"|"0x7fb8670cec70fdcf9a7e85edc7b1"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|1|229|1|229|45152|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"53cf4d0f456e55d9"|"0x7fb8670cec70fdcf9a7e85edc7b1"|"0x7fb8670cb8d0b8361012e7bc1e1c"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|1|457|1|229|20451|"TableScan Impl: ColumnVsValue p_brand = 'Brand#51'"
"53cf4d0f456e55d9"|"0x7fb8670cf6f089f376eac2d1cbba"|"0x7fb8670cf530db654781d12eb8e8"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|1|13|1|13|11537|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"53cf4d0f456e55d9"|"0x7fb8670cf530db654781d12eb8e8"|"0x7fb8670cf45073046640c410efe1"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|1|13|1|13|11811|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"
"53cf4d0f456e55d9"|"0x7fb8670cf45073046640c410efe1"|"0x7fb8670cf370561241bf426543b4"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|1|14|1|13|23769|"TableScan Impl: ColumnVsValue l_quantity >= 2"
"53cf4d0f456e55d9"|"0x7fb8670cf370561241bf426543b4"|"0x7fb8670cf290c18c35241e2e07f8"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|1|119|1|14|30462|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"53cf4d0f456e55d9"|"0x7fb8670cf290c18c35241e2e07f8"|"0x7fb8670cb8d0b8361012e7bc1e1c"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|1|457|1|119|79149|"TableScan Impl: ColumnVsValue l_quantity <= 12"
"7b2cc6a51e3b217f"|"0x7fb870db25707bdd1cd640f558b2"|"0x7fb878039730a1a2e25206d3f4c6"|"NULL"|"REFERENCE"|"customer"|"c_phone"|0|0|3|68078|3|19013|9792176|"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone,1,2)) IN ('33', '15', '10', '11', '25', '18', '19')"
"7b2cc6a51e3b217f"|"0x7fb878039730a1a2e25206d3f4c6"|"0x7fb86f9acc10f5e63503045c6bc2"|"NULL"|"REFERENCE"|"customer"|"c_acctbal"|0|0|3|150000|3|68078|27032477|"TableScan Impl: ColumnVsValue c_acctbal > SUBQUERY (PQP, 0x7fb879a26a90)"
"65f1d2910a8d3b1d"|"0x7fb8795e12f0611359dab0127397"|"0x7fb8795e1210f0d931d216e4d7e1"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|5115|4|213|44370|"TableScan Impl: ColumnVsValue p_brand = 'Brand#44'"
"65f1d2910a8d3b1d"|"0x7fb8795e1210f0d931d216e4d7e1"|"0x7fb8795e0a30f22cb48383b8ac6a"|"NULL"|"DATA"|"part"|"p_container"|0|0|4|200000|4|5115|209902|"TableScan Impl: ColumnVsValue p_container = 'JUMBO JAR'"
"845830d999eb246f"|"0x7fb8623a8e107a1ffea463bf20c3"|"0x7fb8698fa4d0d7b2f4c9eac51859"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|3949|4|775|63818|"TableScan Impl: ColumnLike p_type LIKE '%NICKEL'"
"845830d999eb246f"|"0x7fb8698fa4d0d7b2f4c9eac51859"|"0x7fb8623a96d0906b0df4bc884182"|"NULL"|"DATA"|"part"|"p_size"|0|0|4|200000|4|3949|189552|"TableScan Impl: ColumnVsValue p_size = 25"
"845830d999eb246f"|"0x7fb8623a9a5085fab8dede0c9a79"|"0x7fb8698facb0787c913e7b77e77f"|"NULL"|"DATA"|"region"|"r_name"|0|0|1|5|1|1|11059|"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
"fed62f1815195c66"|"0x7fb8633c46b07407b56e7e6004f6"|"0x7fb82621ecd0f926fa6bc4d83d15"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|185818|4|29629|2532398|"TableScan Impl: ExpressionEvaluator (p_size) IN (46, 12, 19, 13, 4, 5, 38, 33)"
"fed62f1815195c66"|"0x7fb869bc4430b2aa9925bec7429"|"0x7fb8606239d081e80f69d9c63805"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|192062|4|185818|1180139|"TableScan Impl: ColumnVsValue p_type < 'STANDARD POLISHED'"
"fed62f1815195c66"|"0x7fb869bc435068df27258317546f"|"0x7fb869bc4270906b0df4bc884182"|"NULL"|"DATA"|"part"|"p_brand"|0|0|4|200000|4|192062|971860|"TableScan Impl: ColumnVsValue p_brand != 'Brand#54'"
"fed62f1815195c66"|"0x7fb8634af7d021caa4721a2f3a5e"|"0x7fb8606239d081e80f69d9c63805"|"NULL"|"REFERENCE"|"part"|"p_type"|4|0|4|192062|0|0|10129|"TableScan Impl: ColumnVsValue p_type >= 'STANDARD POLISHEE'"
"fed62f1815195c66"|"0x7fb82621f9f08502357db0b4381e"|"0x7fb860623e301c6972c052226069"|"NULL"|"REFERENCE"|"supplier"|"s_comment"|0|0|1|10000|1|4|1048273|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
"2bef5ee3c4cacccc"|"0x7fb868f4cbd022557323908da442"|"0x7fb868f4ce70f3eb2978da6fb2fd"|"NULL"|"DATA"|"lineitem"|"l_shipdate"|0|0|92|6001215|92|5881838|22281804|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-16'"
"e178c46ed890d00"|"0x7fb86041bd50d03f45ed6b7c06d8"|"0x7fb86041bab0a24853058028fe4"|"NULL"|"DATA"|"lineitem"|"l_shipdate"|0|0|92|6001215|92|231305|8408089|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-08-01' AND '1995-11-01'"
"9feadc581ece0d75"|"0x7fb87b031a90f90cec118f41b36b"|"0x7fb87b0319b0ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|2128|255013|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'pink' AND 'pinl'"
"9feadc581ece0d75"|"0x7fb87b031c50245bc40c555a7d0d"|"0x7fb87b031b70edbf8fbc7fa7dd5c"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|0|0|92|63886|92|9681|1507894|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"
"9feadc581ece0d75"|"0x7fb862656e10c6f7c47b997a40d3"|"0x7fb862656d30c61445841b99d160"|"NULL"|"DATA"|"nation"|"n_name"|0|0|1|25|1|1|18976|"TableScan Impl: ColumnVsValue n_name = 'FRANCE'"
"797d57420ba3e946"|"0x7fb84a02bf90fbce01389058205e"|"0x7fb84a02b1902eec02fcb4d2e97b"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|3|185583|3|29108|4585950|"TableScan Impl: ExpressionEvaluator (p_size) IN (15, 50, 17, 19, 11, 40, 8, 32)"
"797d57420ba3e946"|"0x7fb84a02bcf044b36d5a6d3c5902"|"0x7fb86c28af509b8e1d0e605fb7c0"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|191947|4|12837|438201|"TableScan Impl: ColumnVsValue p_type < 'ECONOMY BURNISHED'"
"797d57420ba3e946"|"0x7fb84a02bc10fcdad752bf239084"|"0x7fb84a02b510906b0df4bc884182"|"NULL"|"DATA"|"part"|"p_brand"|0|0|4|200000|4|191947|751076|"TableScan Impl: ColumnVsValue p_brand != 'Brand#14'"
"797d57420ba3e946"|"0x7fb84a02b89042cc1592531e4465"|"0x7fb86c28af509b8e1d0e605fb7c0"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|191947|4|172746|1459682|"TableScan Impl: ColumnVsValue p_type >= 'ECONOMY BURNISHEE'"
"797d57420ba3e946"|"0x7fb84a02ab708502357db0b4381e"|"0x7fb86c28b5901c6972c052226069"|"NULL"|"REFERENCE"|"supplier"|"s_comment"|0|0|1|10000|1|4|1076551|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
"aab86e3d3b9cc044"|"0x7fb87afb6a7027c31517d9f588a3"|"0x7fb87afb68b0a24853058028fe4"|"NULL"|"DATA"|"lineitem"|"l_shipdate"|0|0|92|6001215|92|74408|6244119|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-11-01' AND '1997-12-01'"
"f04068dbdce650b0"|"0x7fb87a9c8cf02dd51114206c4841"|"0x7fb87a9c8c108ccbe08273fca156"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|57069|2132987|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-10-01' AND '1994-01-01'"
"f04068dbdce650b0"|"0x7fb87a9c8f90845300a6b96a70ca"|"0x7fb877912bb0d06d79e87c3d4981"|"NULL"|"REFERENCE"|"lineitem"|"l_commitdate"|0|0|92|228772|92|144620|17552780|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"f04068dbdce650b0"|"0x7fb87a9c8f90845300a6b96a70ca"|"0x7fb877912bb0d06d79e87c3d4981"|"NULL"|"REFERENCE"|"lineitem"|"l_receiptdate"|0|0|92|228772|92|144620|17552780|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"ef56b6b5b7e4fb83"|"0x7fb8795db710afb83c49c1a895da"|"0x7fb8795db630597966c89ae0d2f7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|5024|4|220|45941|"TableScan Impl: ColumnVsValue p_brand = 'Brand#42'"
"ef56b6b5b7e4fb83"|"0x7fb8795db630597966c89ae0d2f7"|"0x7fb8795db550f22cb48383b8ac6a"|"NULL"|"DATA"|"part"|"p_container"|0|0|4|200000|4|5024|205960|"TableScan Impl: ColumnVsValue p_container = 'JUMBO BAG'"
"19702508a25d2f60"|"0x7fb87a9a62707a1d3b9c48ad22f9"|"0x7fb87a9a61908ccbe08273fca156"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|57683|2117783|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-11-01' AND '1995-02-01'"
"19702508a25d2f60"|"0x7fb87a9a6510c313533c26a98db4"|"0x7fb87791199054d39faa63cb250f"|"NULL"|"REFERENCE"|"lineitem"|"l_commitdate"|0|0|92|231207|92|145768|17174074|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"19702508a25d2f60"|"0x7fb87a9a6510c313533c26a98db4"|"0x7fb87791199054d39faa63cb250f"|"NULL"|"REFERENCE"|"lineitem"|"l_receiptdate"|0|0|92|231207|92|145768|17174074|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"1aad71bf2d0c73b4"|"0x7fb874fc43b0e49a227ca866d25"|"0x7fb874fc4490ec0ac3e3077fbebd"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|0|0|2|581419|2|30569|7928908|"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-01'"
"1aad71bf2d0c73b4"|"0x7fb874fc3af05d25400a6acac01a"|"0x7fb874fc5530737333353f08f1e8"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|718524|7530087|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-01'"
"1aad71bf2d0c73b4"|"0x7fb874fc42d0ff9bd83ce27b571c"|"0x7fb874fc411072c2c8899ee07381"|"NULL"|"DATA"|"customer"|"c_mktsegment"|0|0|3|150000|3|30142|389899|"TableScan Impl: ColumnVsValue c_mktsegment = 'BUILDING'"
"93266ffa89342e10"|"0x7fb875c1ac50981c04079a8072c2"|"0x7fb875c1ad3063e6ca07fef697d"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|0|0|2|585876|2|30486|7381287|"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-10'"
"93266ffa89342e10"|"0x7fb875c1b890fed98a479f10aa4"|"0x7fb875c1bb30737333353f08f1e8"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|724121|7428023|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-10'"
"93266ffa89342e10"|"0x7fb875c1a550ff9bd83ce27b571c"|"0x7fb875c1b97072c2c8899ee07381"|"NULL"|"DATA"|"customer"|"c_mktsegment"|0|0|3|150000|3|30142|404349|"TableScan Impl: ColumnVsValue c_mktsegment = 'BUILDING'"
"967114c21981daa1"|"0x7fb841926b7068a12a76acd32681"|"0x7fb8419284d0bb45e8a09c4f5f78"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|3|185550|3|29525|4536732|"TableScan Impl: ExpressionEvaluator (p_size) IN (49, 17, 3, 45, 42, 24, 12, 8)"
"967114c21981daa1"|"0x7fb841928310e2a6d9c59cd31c6d"|"0x7fb868326f105e49b777d602249e"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|192009|4|121224|1546734|"TableScan Impl: ColumnVsValue p_type < 'PROMO POLISHED'"
"967114c21981daa1"|"0x7fb8419282306fb097fe655031ea"|"0x7fb841927510906b0df4bc884182"|"NULL"|"DATA"|"part"|"p_brand"|0|0|4|200000|4|192009|625698|"TableScan Impl: ColumnVsValue p_brand != 'Brand#21'"
"967114c21981daa1"|"0x7fb8419283f0f42a86181488d73e"|"0x7fb868326f105e49b777d602249e"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|192009|4|64326|1293351|"TableScan Impl: ColumnVsValue p_type >= 'PROMO POLISHEE'"
"967114c21981daa1"|"0x7fb8419273508502357db0b4381e"|"0x7fb8683278701c6972c052226069"|"NULL"|"REFERENCE"|"supplier"|"s_comment"|0|0|1|10000|1|4|1043181|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
"2bf86e197132bff5"|"0x7fb8787c24908f0cc5d31a872498"|"0x7fb871ed9ff0a24853058028fe4"|"NULL"|"DATA"|"lineitem"|"l_shipdate"|0|0|92|6001215|92|228512|8482352|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-03-01' AND '1993-06-01'"
"2591bca6b1e80aec"|"0x7fb8697f6b30ca7d04362934f575"|"0x7fb86973ad9049119ba25ce3e75"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|4004|4|755|65661|"TableScan Impl: ColumnLike p_type LIKE '%COPPER'"
"2591bca6b1e80aec"|"0x7fb86973ad9049119ba25ce3e75"|"0x7fb8697388d0906b0df4bc884182"|"NULL"|"DATA"|"part"|"p_size"|0|0|4|200000|4|4004|189031|"TableScan Impl: ColumnVsValue p_size = 21"
"2591bca6b1e80aec"|"0x7fb86973a690af38fff29e39359c"|"0x7fb86973b650787c913e7b77e77f"|"NULL"|"DATA"|"region"|"r_name"|0|0|1|5|1|1|10398|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"
"8ed8145e3b94bd7f"|"0x7fb8745097906b344f840dfd44b5"|"0x7fb8745096b0254d3f25b60e3d7e"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|0|0|92|229547|92|115050|3135590|"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
"8ed8145e3b94bd7f"|"0x7fb8745095d0eca68590ad1ce2c4"|"0x7fb8771e4e5018a73eadac425cd6"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|57474|2314720|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-06-01' AND '1994-09-01'"
"9fabbdde3bac20c7"|"0x7fb8743f68107e7ad56a51370832"|"0x7fb8743f6570f76f798b6da03de6"|"NULL"|"REFERENCE"|"customer"|"c_phone"|0|0|3|68143|3|19072|9760063|"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone,1,2)) IN ('19', '21', '15', '11', '16', '25', '33')"
"9fabbdde3bac20c7"|"0x7fb8743f6570f76f798b6da03de6"|"0x7fb87a4991b0f5e63503045c6bc2"|"NULL"|"REFERENCE"|"customer"|"c_acctbal"|0|0|3|150000|3|68143|26966470|"TableScan Impl: ColumnVsValue c_acctbal > SUBQUERY (PQP, 0x7fb87bbc8cd0)"
"55ba3f8452c49f21"|"0x7fb879c104f0383eca4ed88b2225"|"0x7fb879c10250a24853058028fe4"|"NULL"|"DATA"|"lineitem"|"l_shipdate"|0|0|92|6001215|92|229512|8506137|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1997-03-01' AND '1997-06-01'"
"d9a3e83fc9c978c7"|"0x7fb871e03790e6645c1b7f521dab"|"0x7fb871e036b076de5260a72e63ad"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|37|38|37|38|157699|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"d9a3e83fc9c978c7"|"0x7fb871e036b076de5260a72e63ad"|"0x7fb871e034f0ce5644d39a817952"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|63|95|37|38|176665|"TableScan Impl: ColumnVsValue l_quantity >= 16"
"d9a3e83fc9c978c7"|"0x7fb871e034f0ce5644d39a817952"|"0x7fb871e03410502efa87d34ccc27"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|80|159|63|95|285370|"TableScan Impl: ColumnVsValue l_quantity <= 26"
"d9a3e83fc9c978c7"|"0x7fb871e03410502efa87d34ccc27"|"0x7fb871e033303aa1e27db2065ff"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|80|159|80|159|677881|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"d9a3e83fc9c978c7"|"0x7fb871e033303aa1e27db2065ff"|"0x7fb871e03250524ee942269839d9"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|497|80|159|494151|"TableScan Impl: ColumnVsValue p_brand = 'Brand#23'"
"d9a3e83fc9c978c7"|"0x7fb871e031708afc9c0bdc70920"|"0x7fb87831f9107514bd8d2509d311"|"NULL"|"REFERENCE"|"lineitem"|"l_shipinstruct"|0|0|92|2032|92|497|396009|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"d9a3e83fc9c978c7"|"0x7fb871e02fb01861c0178cb75ac1"|"0x7fb871e02ed01aa63aa46d43e17c"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|92|0|92|14541|0|0|140154|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"d9a3e83fc9c978c7"|"0x7fb871e043d0bba1c38c90317161"|"0x7fb871e03db0f42e52063aa20983"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|745|3|71|25141|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"d9a3e83fc9c978c7"|"0x7fb871e03db0f42e52063aa20983"|"0x7fb871e03cd0137d73fbaf4dd980"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7978|4|745|741736|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"d9a3e83fc9c978c7"|"0x7fb871e03cd0137d73fbaf4dd980"|"0x7fb879c61ed05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7978|290456|"TableScan Impl: ColumnVsValue p_brand = 'Brand#45'"
"d9a3e83fc9c978c7"|"0x7fb871e03a307d45c79902eca76e"|"0x7fb871e03950a2ae9fc271e3111c"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|755|4|159|25952|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"d9a3e83fc9c978c7"|"0x7fb871e03950a2ae9fc271e3111c"|"0x7fb871e044b0679e6322e063d6bb"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7870|4|755|743745|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"d9a3e83fc9c978c7"|"0x7fb871e044b0679e6322e063d6bb"|"0x7fb879c61ed05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7870|272668|"TableScan Impl: ColumnVsValue p_brand = 'Brand#23'"
"d9a3e83fc9c978c7"|"0x7fb871e04210c3e5dc48640689d1"|"0x7fb871e04d704366115b76485a2d"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|829|4|253|26491|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"d9a3e83fc9c978c7"|"0x7fb871e04d704366115b76485a2d"|"0x7fb871e04c90b7c6044ebf223963"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7876|4|829|715540|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"d9a3e83fc9c978c7"|"0x7fb871e04c90b7c6044ebf223963"|"0x7fb879c61ed05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7876|269711|"TableScan Impl: ColumnVsValue p_brand = 'Brand#11'"
"d9a3e83fc9c978c7"|"0x7fb871e0309032ea70f1cb467f93"|"0x7fb871e02ed01aa63aa46d43e17c"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|0|0|92|14541|92|2032|584256|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"d9a3e83fc9c978c7"|"0x7fb871e0413076c32bb49bbbb737"|"0x7fb871e0405071ed1ba9306ca73e"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|47|63|47|63|198532|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"d9a3e83fc9c978c7"|"0x7fb871e0405071ed1ba9306ca73e"|"0x7fb871e03f705c38a7859937d49e"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|68|139|47|63|212801|"TableScan Impl: ColumnVsValue l_quantity <= 36"
"d9a3e83fc9c978c7"|"0x7fb871e03f705c38a7859937d49e"|"0x7fb871e03e90c70ac07aec03ec81"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|86|278|68|139|300849|"TableScan Impl: ColumnVsValue l_quantity >= 26"
"d9a3e83fc9c978c7"|"0x7fb871e03e90c70ac07aec03ec81"|"0x7fb871e03870a838cee12a9bcc29"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|86|278|86|278|730937|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"d9a3e83fc9c978c7"|"0x7fb871e03870a838cee12a9bcc29"|"0x7fb871e03250524ee942269839d9"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|497|86|278|480445|"TableScan Impl: ColumnVsValue p_brand = 'Brand#11'"
"d9a3e83fc9c978c7"|"0x7fb871e049106644f47381a8996a"|"0x7fb871e048306e060465a887d648"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|11|12|11|12|48190|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"d9a3e83fc9c978c7"|"0x7fb871e048306e060465a887d648"|"0x7fb871e047504431a34908efe3ad"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|11|12|11|12|52633|"TableScan Impl: ColumnVsValue p_brand = 'Brand#45'"
"d9a3e83fc9c978c7"|"0x7fb871e047504431a34908efe3ad"|"0x7fb871e04670d7de0e8dee9975ee"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|15|16|11|12|49253|"TableScan Impl: ColumnVsValue l_quantity >= 4"
"d9a3e83fc9c978c7"|"0x7fb871e04670d7de0e8dee9975ee"|"0x7fb871e0459044967d9228ddad76"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|46|60|15|16|101646|"TableScan Impl: ColumnVsValue l_quantity <= 14"
"d9a3e83fc9c978c7"|"0x7fb871e0459044967d9228ddad76"|"0x7fb871e03250524ee942269839d9"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|92|497|46|60|664627|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
